you  O
know  O
anything  O
about  O
Boils   DISEASE

I  O
want  O
to  O
know  O
about  O
Boils   DISEASE

I  O
wonder  O
if  O
you  O
could  O
tell  O
me  O
about  O
Boils   DISEASE

Find  O
information  O
about  O
Boils   DISEASE

Find  O
information  O
Boils   DISEASE

I  O
want  O
to  O
know  O
about  O
Boils   DISEASE

Tell  O
me  O
about  O
Boils   DISEASE

Do  O
you  O
know  O
Boils   DISEASE

Let  O
me  O
know  O
about  O
Boils   DISEASE

Provide  O
me  O
some  O
information  O
about  O
Boils   DISEASE

What  O
the  O
heck  O
is  O
Boils   DISEASE

What  O
about  O
Boils   DISEASE

All  O
about  O
Boils   DISEASE

Something  O
about  O
Boils   DISEASE

Please  O
tell  O
me  O
about  O
Boils   DISEASE

I'm  O
suffering  O
from  O
Boils   DISEASE

I  O
am  O
suffering  O
from  O
Boils   DISEASE

I'm  O
sick  O
with  O
Boils   DISEASE

I'm  O
having  O
Boils   DISEASE
disease  O


What  O
is  O
Bornholm   DISEASE
disease   DISEASE

Can  O
you  O
tell  O
me  O
about  O
Bornholm   DISEASE
disease   DISEASE

Could  O
you  O
tell  O
me  O
about  O
Bornholm   DISEASE
disease   DISEASE

Do  O
you  O
have  O
any  O
idea  O
about  O
Bornholm   DISEASE
disease   DISEASE

Do  O
you  O
know  O
anything  O
about  O
Bornholm   DISEASE
disease   DISEASE

I  O
want  O
to  O
know  O
about  O
Bornholm   DISEASE
disease   DISEASE

I  O
wonder  O
if  O
you  O
could  O
tell  O
me  O
about  O
Bornholm   DISEASE
disease   DISEASE

Find  O
information  O
about  O
Bornholm   DISEASE
disease   DISEASE

Find  O
information  O
Bornholm   DISEASE
disease   DISEASE

I  O
want  O
to  O
know  O
about  O
Bornholm   DISEASE
disease   DISEASE

Tell  O
me  O
about  O
Bornholm   DISEASE
disease   DISEASE

Do  O
you  O
know  O
Bornholm   DISEASE
disease   DISEASE

Let  O
me  O
know  O
about  O
Bornholm   DISEASE
disease   DISEASE

Provide  O
me  O
some  O
information  O
about  O
Bornholm   DISEASE
disease   DISEASE

What  O
the  O
heck  O
is  O
Bornholm   DISEASE
disease   DISEASE

What  O
about  O
Bornholm   DISEASE
disease   DISEASE

All  O
about  O
Bornholm   DISEASE
disease   DISEASE

Something  O
about  O
Bornholm   DISEASE
disease   DISEASE

Please  O
tell  O
me  O
about  O
Bornholm   DISEASE
disease   DISEASE

I'm  O
suffering  O
from  O
Bornholm   DISEASE
disease   DISEASE

I  O
am  O
suffering  O
from  O
Bornholm   DISEASE
disease   DISEASE

I'm  O
sick  O
with  O
Bornholm   DISEASE
disease   DISEASE

I'm  O
having  O
Bornholm   DISEASE
disease   DISEASE
disease  O


What  O
is  O
Botulism   DISEASE

Can  O
you  O
tell  O
me  O
about  O
Botulism   DISEASE

Could  O
you  O
tell  O
me  O
about  O
Botulism   DISEASE

Do  O
you  O
have  O
any  O
idea  O
about  O
Botulism   DISEASE

Do  O
you  O
know  O
anything  O
about  O
Botulism   DISEASE

I  O
want  O
to  O
know  O
about  O
Botulism   DISEASE

I  O
wonder  O
if  O
you  O
could  O
tell  O
me  O
about  O
Botulism   DISEASE

Find  O
information  O
about  O
Botulism   DISEASE

Find  O
information  O
Botulism   DISEASE

I  O
want  O
to  O
know  O
about  O
Botulism   DISEASE

Tell  O
me  O
about  O
Botulism   DISEASE

Do  O
you  O
know  O
Botulism   DISEASE

Let  O
me  O
know  O
about  O
Botulism   DISEASE

Provide  O
me  O
some  O
information  O
about  O
Botulism   DISEASE

What  O
the  O
heck  O
is  O
Botulism   DISEASE

What  O
about  O
Botulism   DISEASE

All  O
about  O
Botulism   DISEASE

Something  O
about  O
Botulism   DISEASE

Please  O
tell  O
me  O
about  O
Botulism   DISEASE

I'm  O
suffering  O
from  O
Botulism   DISEASE

I  O
am  O
suffering  O
from  O
Botulism   DISEASE

I'm  O
sick  O
with  O
Botulism   DISEASE

I'm  O
having  O
Botulism   DISEASE
disease  O


What  O
is  O
Bowel   DISEASE
polyps   DISEASE

Can  O
you  O
tell  O
me  O
about  O
Bowel   DISEASE
polyps   DISEASE

Could  O
you  O
tell  O
me  O
about  O
Bowel   DISEASE
polyps   DISEASE

Do  O
you  O
have  O
any  O
idea  O
about  O
Bowel   DISEASE
polyps   DISEASE

Do  O
you  O
know  O
anything  O
about  O
Bowel   DISEASE
polyps   DISEASE

I  O
want  O
to  O
know  O
about  O
Bowel   DISEASE
polyps   DISEASE

I  O
wonder  O
if  O
you  O
could  O
tell  O
me  O
about  O
Bowel   DISEASE
polyps   DISEASE

Find  O
information  O
about  O
Bowel   DISEASE
polyps   DISEASE

Find  O
information  O
Bowel   DISEASE
polyps   DISEASE

I  O
want  O
to  O
know  O
about  O
Bowel   DISEASE
polyps   DISEASE

Tell  O
me  O
about  O
Bowel   DISEASE
polyps   DISEASE

Do  O
you  O
know  O
Bowel   DISEASE
polyps   DISEASE

Let  O
me  O
know  O
about  O
Bowel   DISEASE
polyps   DISEASE

Provide  O
me  O
some  O
information  O
about  O
Bowel   DISEASE
polyps   DISEASE

What  O
the  O
heck  O
is  O
Bowel   DISEASE
polyps   DISEASE

What  O
about  O
Bowel   DISEASE
polyps   DISEASE

All  O
about  O
Bowel   DISEASE
polyps   DISEASE

Something  O
about  O
Bowel   DISEASE
polyps   DISEASE

Please  O
tell  O
me  O
about  O
Bowel   DISEASE
polyps   DISEASE

I'm  O
suffering  O
from  O
Bowel   DISEASE
polyps   DISEASE

I  O
am  O
suffering  O
from  O
Bowel   DISEASE
polyps   DISEASE

I'm  O
sick  O
with  O
Bowel   DISEASE
polyps   DISEASE

I'm  O
having  O
Bowel   DISEASE
polyps   DISEASE
disease  O


What  O
is  O
Bowen's   DISEASE
disease   DISEASE

Can  O
you  O
tell  O
me  O
about  O
Bowen's   DISEASE
disease   DISEASE

Could  O
you  O
tell  O
me  O
about  O
Bowen's   DISEASE
disease   DISEASE

Do  O
you  O
have  O
any  O
idea  O
about  O
Bowen's   DISEASE
disease   DISEASE

Do  O
you  O
know  O
anything  O
about  O
Bowen's   DISEASE
disease   DISEASE

I  O
want  O
to  O
know  O
about  O
Bowen's   DISEASE
disease   DISEASE

I  O
wonder  O
if  O
you  O
could  O
tell  O
me  O
about  O
Bowen's   DISEASE
disease   DISEASE

Find  O
information  O
about  O
Bowen's   DISEASE
disease   DISEASE

Find  O
information  O
Bowen's   DISEASE
disease   DISEASE

I  O
want  O
to  O
know  O
about  O
Bowen's   DISEASE
disease   DISEASE

Tell  O
me  O
about  O
Bowen's   DISEASE
disease   DISEASE

Do  O
you  O
know  O
Bowen's   DISEASE
disease   DISEASE

Let  O
me  O
know  O
about  O
Bowen's   DISEASE
disease   DISEASE

Provide  O
me  O
some  O
information  O
about  O
Bowen's   DISEASE
disease   DISEASE

What  O
the  O
heck  O
is  O
Bowen's   DISEASE
disease   DISEASE

What  O
about  O
Bowen's   DISEASE
disease   DISEASE

All  O
about  O
Bowen's   DISEASE
disease   DISEASE

Something  O
about  O
Bowen's   DISEASE
disease   DISEASE

Please  O
tell  O
me  O
about  O
Bowen's   DISEASE
disease   DISEASE

I'm  O
suffering  O
from  O
Bowen's   DISEASE
disease   DISEASE

I  O
am  O
suffering  O
from  O
Bowen's   DISEASE
disease   DISEASE

I'm  O
sick  O
with  O
Bowen's   DISEASE
disease   DISEASE

I'm  O
having  O
Bowen's   DISEASE
disease   DISEASE
disease  O


What  O
is  O
Brain   DISEASE
tumours   DISEASE

Can  O
you  O
tell  O
me  O
about  O
Brain   DISEASE
tumours   DISEASE

Could  O
you  O
tell  O
me  O
about  O
Brain   DISEASE
tumours   DISEASE

Do  O
you  O
have  O
any  O
idea  O
about  O
Brain   DISEASE
tumours   DISEASE

Do  O
you  O
know  O
anything  O
about  O
Brain   DISEASE
tumours   DISEASE

I  O
want  O
to  O
know  O
about  O
Brain   DISEASE
tumours   DISEASE

I  O
wonder  O
if  O
you  O
could  O
tell  O
me  O
about  O
Brain   DISEASE
tumours   DISEASE

Find  O
information  O
about  O
Brain   DISEASE
tumours   DISEASE

Find  O
information  O
Brain   DISEASE
tumours   DISEASE

I  O
want  O
to  O
know  O
about  O
Brain   DISEASE
tumours   DISEASE

Tell  O
me  O
about  O
Brain   DISEASE
tumours   DISEASE

Do  O
you  O
know  O
Brain   DISEASE
tumours   DISEASE

Let  O
me  O
know  O
about  O
Brain   DISEASE
tumours   DISEASE

Provide  O
me  O
some  O
information  O
about  O
Brain   DISEASE
tumours   DISEASE

What  O
the  O
heck  O
is  O
Brain   DISEASE
tumours   DISEASE

What  O
about  O
Brain   DISEASE
tumours   DISEASE

All  O
about  O
Brain   DISEASE
tumours   DISEASE

Something  O
about  O
Brain   DISEASE
tumours   DISEASE

Please  O
tell  O
me  O
about  O
Brain   DISEASE
tumours   DISEASE

I'm  O
suffering  O
from  O
Brain   DISEASE
tumours   DISEASE

I  O
am  O
suffering  O
from  O
Brain   DISEASE
tumours   DISEASE

I'm  O
sick  O
with  O
Brain   DISEASE
tumours   DISEASE

I'm  O
having  O
Brain   DISEASE
tumours   DISEASE
disease  O


What  O
is  O
Breast   DISEASE
pain   DISEASE

Can  O
you  O
tell  O
me  O
about  O
Breast   DISEASE
pain   DISEASE

Could  O
you  O
tell  O
me  O
about  O
Breast   DISEASE
pain   DISEASE

Do  O
you  O
have  O
any  O
idea  O
about  O
Breast   DISEASE
pain   DISEASE

Do  O
you  O
know  O
anything  O
about  O
Breast   DISEASE
pain   DISEASE

I  O
want  O
to  O
know  O
about  O
Breast   DISEASE
pain   DISEASE

I  O
wonder  O
if  O
you  O
could  O
tell  O
me  O
about  O
Breast   DISEASE
pain   DISEASE

Find  O
information  O
about  O
Breast   DISEASE
pain   DISEASE

Find  O
information  O
Breast   DISEASE
pain   DISEASE

I  O
want  O
to  O
know  O
about  O
Breast   DISEASE
pain   DISEASE

Tell  O
me  O
about  O
Breast   DISEASE
pain   DISEASE

Do  O
you  O
know  O
Breast   DISEASE
pain   DISEASE

Let  O
me  O
know  O
about  O
Breast   DISEASE
pain   DISEASE

Provide  O
me  O
some  O
information  O
about  O
Breast   DISEASE
pain   DISEASE

What  O
the  O
heck  O
is  O
Breast   DISEASE
pain   DISEASE

What  O
about  O
Breast   DISEASE
pain   DISEASE

All  O
about  O
Breast   DISEASE
pain   DISEASE

Something  O
about  O
Breast   DISEASE
pain   DISEASE

Please  O
tell  O
me  O
about  O
Breast   DISEASE
pain   DISEASE

I'm  O
suffering  O
from  O
Breast   DISEASE
pain   DISEASE

I  O
am  O
suffering  O
from  O
Breast   DISEASE
pain   DISEASE

I'm  O
sick  O
with  O
Breast   DISEASE
pain   DISEASE

I'm  O
having  O
Breast   DISEASE
pain   DISEASE
disease  O


What  O
is  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

Can  O
you  O
tell  O
me  O
about  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

Could  O
you  O
tell  O
me  O
about  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

Do  O
you  O
have  O
any  O
idea  O
about  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

Do  O
you  O
know  O
anything  O
about  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

I  O
want  O
to  O
know  O
about  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

I  O
wonder  O
if  O
you  O
could  O
tell  O
me  O
about  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

Find  O
information  O
about  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

Find  O
information  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

I  O
want  O
to  O
know  O
about  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

Tell  O
me  O
about  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

Do  O
you  O
know  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

Let  O
me  O
know  O
about  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

Provide  O
me  O
some  O
information  O
about  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

What  O
the  O
heck  O
is  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

What  O
about  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

All  O
about  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

Something  O
about  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

Please  O
tell  O
me  O
about  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

I'm  O
suffering  O
from  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

I  O
am  O
suffering  O
from  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

I'm  O
sick  O
with  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE

I'm  O
having  O
Breast   DISEASE
reduction   DISEASE
on   DISEASE
the   DISEASE
NHS   DISEASE
disease  O


What  O
is  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

Can  O
you  O
tell  O
me  O
about  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

Could  O
you  O
tell  O
me  O
about  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

Do  O
you  O
have  O
any  O
idea  O
about  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

Do  O
you  O
know  O
anything  O
about  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

I  O
want  O
to  O
know  O
about  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

I  O
wonder  O
if  O
you  O
could  O
tell  O
me  O
about  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

Find  O
information  O
about  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

Find  O
information  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

I  O
want  O
to  O
know  O
about  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

Tell  O
me  O
about  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

Do  O
you  O
know  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

Let  O
me  O
know  O
about  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

Provide  O
me  O
some  O
information  O
about  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

What  O
the  O
heck  O
is  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

What  O
about  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

All  O
about  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

Something  O
about  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

Please  O
tell  O
me  O
about  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

I'm  O
suffering  O
from  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

I  O
am  O
suffering  O
from  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

I'm  O
sick  O
with  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE

I'm  O
having  O
Breath-holding   DISEASE
in   DISEASE
babies   DISEASE
and   DISEASE
children   DISEASE
disease  O


What  O
is  O
Broken   DISEASE
ankle   DISEASE

Can  O
you  O
tell  O
me  O
about  O
Broken   DISEASE
ankle   DISEASE

Could  O
you  O
tell  O
me  O
about  O
Broken   DISEASE
ankle   DISEASE

Do  O
you  O
have  O
any  O
idea  O
about  O
Broken   DISEASE
ankle   DISEASE

Do  O
you  O
know  O
anything  O
about  O
Broken   DISEASE
ankle   DISEASE

I  O
want  O
to  O
know  O
about  O
Broken   DISEASE
ankle   DISEASE

I  O
wonder  O
if  O
you  O
could  O
tell  O
me  O
about  O
Broken   DISEASE
ankle   DISEASE

Find  O
information  O
about  O
Broken   DISEASE
ankle   DISEASE

Find  O
information  O
Broken   DISEASE
ankle   DISEASE

I  O
want  O
to  O
know  O
about  O
Broken   DISEASE
ankle   DISEASE

Tell  O
me  O
about  O
Broken   DISEASE
ankle   DISEASE

Do  O
you  O
know  O
Broken   DISEASE
ankle   DISEASE

Let  O
me  O
know  O
about  O
Broken   DISEASE
ankle   DISEASE

Provide  O
me  O
some  O
information  O
about  O
Broken   DISEASE
ankle   DISEASE

What  O
the  O
heck  O
is  O
Broken   DISEASE
ankle   DISEASE

What  O
about  O
Broken   DISEASE
ankle   DISEASE

All  O
about  O
Broken   DISEASE
ankle   DISEASE

Something  O
about  O
Broken   DISEASE
ankle   DISEASE

Please  O
tell  O
me  O
about  O
Broken   DISEASE
ankle   DISEASE

I'm  O
suffering  O
from  O
Broken   DISEASE
ankle   DISEASE

I  O
am  O
suffering  O
from  O
Broken   DISEASE
ankle   DISEASE

I'm  O
sick  O
with  O
Broken   DISEASE
ankle   DISEASE

I'm  O
having  O
Broken   DISEASE
ankle   DISEASE
disease  O


What  O
is  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

Can  O
you  O
tell  O
me  O
about  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

Could  O
you  O
tell  O
me  O
about  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

Do  O
you  O
have  O
any  O
idea  O
about  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

Do  O
you  O
know  O
anything  O
about  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

I  O
want  O
to  O
know  O
about  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

I  O
wonder  O
if  O
you  O
could  O
tell  O
me  O
about  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

Find  O
information  O
about  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

Find  O
information  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

I  O
want  O
to  O
know  O
about  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

Tell  O
me  O
about  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

Do  O
you  O
know  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

Let  O
me  O
know  O
about  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

Provide  O
me  O
some  O
information  O
about  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

What  O
the  O
heck  O
is  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

What  O
about  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

All  O
about  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

Something  O
about  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

Please  O
tell  O
me  O
about  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

I'm  O
suffering  O
from  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

I  O
am  O
suffering  O
from  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

I'm  O
sick  O
with  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE

I'm  O
having  O
Broken   DISEASE
arm   DISEASE
or   DISEASE
wrist   DISEASE
disease  O


What  O
is  O
Broken   DISEASE
collarbone   DISEASE

Can  O
you  O
tell  O
me  O
about  O
Broken   DISEASE
collarbone   DISEASE

Could  O
you  O
tell  O
me  O
about  O
Broken   DISEASE
collarbone   DISEASE

Do  O
you  O
have  O
any  O
idea  O
about  O
Broken   DISEASE
collarbone   DISEASE

Do  O
you  O
know  O
anything  O
about  O
Broken   DISEASE
collarbone   DISEASE

I  O
want  O
to  O
know  O
about  O
Broken   DISEASE
collarbone   DISEASE

I  O
wonder  O
if  O
you  O
could  O
tell  O
me  O
about  O
Broken   DISEASE
collarbone   DISEASE

Find  O
information  O
about  O
Broken   DISEASE
collarbone   DISEASE

Find  O
information  O
Broken   DISEASE
collarbone   DISEASE

I  O
want  O
to  O
know  O
about  O
Broken   DISEASE
collarbone   DISEASE

Tell  O
me  O
about  O
Broken   DISEASE
collarbone   DISEASE

Do  O
you  O
know  O
Broken   DISEASE
collarbone   DISEASE

Let  O
me  O
know  O
about  O
Broken   DISEASE
collarbone   DISEASE

Provide  O
me  O
some  O
information  O
about  O
Broken   DISEASE
collarbone   DISEASE

What  O
the  O
heck  O
is  O
Broken   DISEASE
collarbone   DISEASE

What  O
about  O
Broken   DISEASE
collarbone   DISEASE

All  O
about  O
Broken   DISEASE
collarbone   DISEASE

Something  O
about  O
Broken   DISEASE
collarbone   DISEASE

Please  O
tell  O
me  O
about  O
Broken   DISEASE
collarbone   DISEASE

I'm  O
suffering  O
from  O
Broken   DISEASE
collarbone   DISEASE

I  O
am  O
suffering  O
from  O
Broken   DISEASE
collarbone   DISEASE

I'm  O
sick  O
with  O
Broken   DISEASE
collarbone   DISEASE

I'm  O
having  O
Broken   DISEASE
collarbone   DISEASE
disease  O


What  O
is  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

Can  O
you  O
tell  O
me  O
about  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

Could  O
you  O
tell  O
me  O
about  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

Do  O
you  O
have  O
any  O
idea  O
about  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

Do  O
you  O
know  O
anything  O
about  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

I  O
want  O
to  O
know  O
about  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

I  O
wonder  O
if  O
you  O
could  O
tell  O
me  O
about  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

Find  O
information  O
about  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

Find  O
information  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

I  O
want  O
to  O
know  O
about  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

Tell  O
me  O
about  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

Do  O
you  O
know  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

Let  O
me  O
know  O
about  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

Provide  O
me  O
some  O
information  O
about  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

What  O
the  O
heck  O
is  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

What  O
about  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

All  O
about  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

Something  O
about  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

Please  O
tell  O
me  O
about  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

I'm  O
suffering  O
from  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

I  O
am  O
suffering  O
from  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

I'm  O
sick  O
with  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE

I'm  O
having  O
Broken   DISEASE
finger   DISEASE
or   DISEASE
thumb   DISEASE
disease  O


What  O
is  O
Broken   DISEASE
leg   DISEASE

Can  O
you  O
tell  O
me  O
about  O
Broken   DISEASE
leg   DISEASE

Could  O
you  O
tell  O
me  O
about  O
Broken   DISEASE
leg   DISEASE

Do  O
you  O
have  O
any  O
idea  O
about  O
Broken   DISEASE
leg   DISEASE

Do  O
you  O
know  O
anything  O
about  O
Broken   DISEASE
leg   DISEASE

I  O
want  O
to  O
know  O
about  O
Broken   DISEASE
leg   DISEASE

I  O
wonder  O
if  O
you  O
could  O
tell  O
me  O
about  O
Broken   DISEASE
leg   DISEASE

Find  O
information  O
about  O
Broken   DISEASE
leg   DISEASE

Find  O
information  O
Broken   DISEASE
leg   DISEASE

I  O
want  O
to  O
know  O
about  O
Broken   DISEASE
leg   DISEASE

Tell  O
me  O
about  O
Broken   DISEASE
leg   DISEASE

Do  O
you  O
know  O
Broken   DISEASE
leg   DISEASE

Let  O
me  O
know  O
about  O
Broken   DISEASE
leg   DISEASE

Provide  O
me  O
some  O
information  O
about  O
Broken   DISEASE
leg   DISEASE

What  O
the  O
heck  O
is  O
Broken   DISEASE
leg   DISEASE

What  O
about  O
Broken   DISEASE
leg   DISEASE

All  O
about  O
Broken   DISEASE
leg   DISEASE

Something  O
about  O
Broken   DISEASE
leg   DISEASE

Please  O
tell  O
me  O
about  O
Broken   DISEASE
leg   DISEASE

I'm  O
suffering  O
from  O
Broken   DISEASE
leg   DISEASE

I  O
am  O
suffering  O
from  O
Broken   DISEASE
leg   DISEASE

I'm  O
sick  O
with  O
Broken   DISEASE
leg   DISEASE

I'm  O
having  O
Broken   DISEASE
leg   DISEASE
disease  O


What  O
is  O
Broken   DISEASE
nose   DISEASE

Can  O
you  O
tell  O
me  O
about  O
Broken   DISEASE
nose   DISEASE

Could  O
you  O
tell  O
me  O
about  O
Broken   DISEASE
nose   DISEASE

Do  O
you  O
have  O
any  O
idea  O
about  O
Broken   DISEASE
nose   DISEASE

Do  O
you  O
know  O
anything  O
about  O
Broken   DISEASE
nose   DISEASE

I  O
want  O
to  O
know  O
about  O
Broken   DISEASE
nose   DISEASE

I  O
wonder  O
if  O
you  O
could  O
tell  O
me  O
about  O
Broken   DISEASE
nose   DISEASE

Find  O
information  O
about  O
Broken   DISEASE
nose   DISEASE

Find  O
information  O
